TimeCreated,EventID,hour_of_day,event_frequency,inter_event_gap_seconds,message_length,anomaly_score,prediction
2023-09-27 05:13:27.766215800+05:30,4688,5,16,0.010651,1601,0.21196619246292248,normal
2023-09-27 05:13:27.778115900+05:30,4689,5,16,0.0119001,232,0.21147733989618972,normal
2023-09-27 05:13:27.779788800+05:30,4689,5,16,0.0016729,230,0.20539270530766957,normal
2023-09-27 05:13:27.782652500+05:30,4688,5,16,0.0028637,1600,0.20871537288694558,normal
2023-09-27 05:13:27.792120700+05:30,4688,5,16,0.0094682,1602,0.21263227709819055,normal
2023-09-27 05:13:27.804988300+05:30,4689,5,16,0.0128676,232,0.21147733989618972,normal
2023-09-27 05:13:27.806557+05:30,4689,5,16,0.0015687,231,0.21106185496139585,normal
2023-09-27 05:13:27.808827400+05:30,4689,5,16,0.0022704,230,0.20539270530766957,normal
2023-09-27 05:13:27.809976500+05:30,4689,5,16,0.0011491,235,0.2046277902630722,normal
2023-09-27 05:15:28.559824900+05:30,4689,5,3,120.7498484,235,-0.07059632143582129,anomaly
2023-09-27 05:15:41.778841700+05:30,4688,5,4,13.2190168,1609,0.07464460449439825,normal
2023-09-27 05:15:41.934328+05:30,4688,5,4,0.1554863,1672,0.11999768150962825,normal
2023-09-27 05:15:42.049735500+05:30,4688,5,4,0.1154075,1667,0.12184691805362136,normal
2023-09-27 05:15:43.067718600+05:30,4689,5,3,1.0179831,291,0.12345507412737083,normal
2023-09-27 05:15:43.238619700+05:30,4688,5,4,0.1709011,1672,0.11999768150962825,normal
2023-09-27 05:15:44.013601100+05:30,4689,5,3,0.7749814,291,0.12548197549962892,normal
2023-09-27 05:16:15.120109700+05:30,4688,5,17,31.1065086,1599,0.07891068773314547,normal
2023-09-27 05:16:15.125426300+05:30,4688,5,17,0.0053166,1605,0.2088704269140252,normal
2023-09-27 05:16:15.141328100+05:30,4689,5,17,0.0159018,229,0.20502853439626484,normal
